NCBI_ID	Genome_ID	Accession_ID	Taxon_name	Attribute	Attribute_value	Attribute_source	Evidence	Confidence_interval
1423765	GCF_001435445.1	NA	Companilactobacillus kimchii DSM 13961 = JCM 10707	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423720	GCF_001434745.1	NA	Companilactobacillus alimentarius DSM 20249	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
392416	GCF_001438825.1	NA	Companilactobacillus crustorum	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
936140	GCF_000184535.1	NA	Companilactobacillus farciminis KCTC 3681 = DSM 20184	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423770	GCF_001434275.1	NA	Companilactobacillus mindensis DSM 14500	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
993692	GCF_001438805.1	NA	Companilactobacillus kimchiensis	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423744	GCF_001436605.1	NA	Holzapfelia floricola DSM 23037 = JCM 16512	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423722	GCF_001434555.1	NA	Amylolactobacillus amylotrophicus DSM 20534	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
525328	GCF_000160875.1	NA	Lactobacillus iners DSM 13335	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
147802	GCF_000227195.1	NA	Lactobacillus iners	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423758	GCF_000296835.1	NA	Lactobacillus hominis DSM 23910 = CRBIP 24.179	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
633699	GCF_000091405.1	NA	Lactobacillus johnsonii FI9785	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
324831	GCF_000014425.1	NA	Lactobacillus gasseri ATCC 33323 = JCM 1131	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1122152	GCF_000425905.1	NA	Lactobacillus psittaci DSM 15354	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
525329	GCF_000159335.1	NA	Lactobacillus jensenii JV-V16	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1293597	GCF_001434815.1	NA	Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
321956	GCF_000014405.1	NA	Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
888027	GCF_000192165.1	NA	Lactobacillus delbrueckii subsp. lactis DSM 20072	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
303541	GCF_000970735.1	NA	Lactobacillus apis	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1218493	GCF_000967195.1	NA	Lactobacillus kullabergensis	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423751	GCF_000296855.1	NA	Lactobacillus gigeriorum DSM 23908 = CRBIP 24.85	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423790	GCF_000297025.1	NA	Lactobacillus pasteurii DSM 23907 = CRBIP 24.76	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423763	GCF_001434335.1	NA	Lactobacillus kalixensis DSM 16043	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
585524	GCF_000178475.1	NA	Lactobacillus amylolyticus DSM 11664	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423754	GCF_000615445.1	NA	Lactobacillus hamsteri DSM 5661 = JCM 6256	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423761	GCF_001435325.1	NA	Lactobacillus intestinalis DSM 6629	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
880633	GCF_000165775.1	NA	Lactobacillus helveticus R0052	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
585520	GCF_000160855.1	NA	Lactobacillus helveticus DSM 20075 = CGMCC 1.1877	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
748671	GCF_000091765.1	NA	Lactobacillus crispatus ST1	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
525365	GCF_000159415.1	NA	Lactobacillus ultunensis DSM 16047	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
695562	GCF_000194115.1	NA	Lactobacillus amylovorus GRL1118	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1604	GCF_000191545.1	NA	Lactobacillus amylovorus	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423719	GCF_001434695.1	NA	Dellaglioa algida DSM 15638	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1133569	GCF_000255495.1	NA	Liquorilactobacillus vini DSM 20605	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423750	GCF_001435235.1	NA	Liquorilactobacillus ghanensis DSM 18630	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1122150	GCF_001434225.1	NA	Liquorilactobacillus nagelii DSM 13675	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423725	GCF_001436755.1	NA	Liquorilactobacillus aquaticus DSM 21051	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423812	GCF_001434935.1	NA	Liquorilactobacillus uvarum DSM 19971	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423806	GCF_000612445.1	NA	Liquorilactobacillus sucicola DSM 21376 = JCM 15457	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423731	GCF_001434915.1	NA	Liquorilactobacillus capillatus DSM 19910	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1046596	GCF_000260415.1	NA	Liquorilactobacillus mali KCTC 3596 = DSM 20444	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423729	GCF_001436735.1	NA	Liquorilactobacillus cacaonum DSM 21116	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423777	GCF_001436275.1	NA	Liquorilactobacillus oeni DSM 19972	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423801	GCF_001435195.1	NA	Liquorilactobacillus satsumensis DSM 16230 = JCM 12392	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1122146	GCF_000423245.1	NA	Ligilactobacillus ceti DSM 22408	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1122153	GCF_000423265.1	NA	Ligilactobacillus saerimneri DSM 16049	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423821	GCF_001436315.1	NA	Ligilactobacillus aviarius subsp. aviarius DSM 20655	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1046599	GCF_000260635.1	NA	Ligilactobacillus acidipiscis KCTC 13900	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1242253	GCF_000349725.1	NA	Ligilactobacillus pobuzihii E100301 = KCTC 13174	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423755	GCF_000615845.1	NA	Ligilactobacillus hayakitensis DSM 18933 = JCM 14209	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
362948	GCF_000008925.1	NA	Ligilactobacillus salivarius UCC118	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1423740	GCF_000615765.1	NA	Ligilactobacillus equi DSM 15833 = JCM 10991	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1601	GCF_001243975.1	NA	Ligilactobacillus agilis	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1069534	GCF_000224985.1	NA	Ligilactobacillus ruminis ATCC 27782	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
525362	GCF_000159375.2	NA	Ligilactobacillus ruminis ATCC 25644	endospore	FALSE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
